image,caption
3336361161_c06cdd160e.jpg,A small white and tan dog is licking peanut butter from inside the jar.
3336374196_f6eaca542f.jpg,"A boy is doing a skateboard trick outdoors, with a man wearing a red shirt, hat, and brown pants on a skateboard going down a ramp, while a skateboarder performs a jump on a slope, jumps over a highway guard rail, and also jumps over a fence."
3336682980_1082a66878.jpg,"A woman is holding a newborn baby, with two children—a young boy and a young girl—around her, all looking on as they admire the baby."
3336759846_5220e27deb.jpg,"A group of people posing for a picture includes a man flirts with a woman in a white tank top, while a woman in shorts and a white top is taking a picture with a digital camera as a young man watches; some people at a party are seen with their backs to the camera, and separately, a man and a woman are talking outside at night."
3336808362_c17837afd8.jpg,"A man and another person in shadow watch a street parade at night, with the man standing on the sidelines looking at people holding blue signs, while in the distance other men are shirtless wearing kilts, and a man is watching something that other people are doing, with two people watching the crowd in front of them."
3336831820_5c5df4b033.jpg,"A group of people are gathered around a white wall covered with photographs, with some individuals looking at the pictures and others talking to each other."
3337046794_296bd2c7e0.jpg,"A large black dog is digging in the snow, with its face rubbed in the snow."
3337332770_5eda5cceb7.jpg,"Two dogs play in the snow, jumping on each other, wrestling in a fenced-in area, and appearing to be hugging, all while standing on their hind legs."
3337461409_e4e317853d.jpg,"On a grassy hill, there are three young sheep—one white, one black, and one spotted—walking along the field."
3338217927_3c5cf3f7c6.jpg,A black dog is jumping into the air to catch a toy in the snow.
3338291921_fe7ae0c8f8.jpg,A brown dog in the snow is holding a pink hat in its mouth while walking and looking forward.
3338474677_7376e426c2.jpg,"A bald man in a tank top is riding a blue bicycle on a main road, stops at a stoplight, wearing sunglasses and headphones, and is listening to music."
3338590946_f25b76cbc7.jpg,"A man is being pulled by a watercraft across the calm, gleaming water, wakeboarding with the sunlight creating a silhouette, while another man is surfing at night."
3339105374_cc41e0b7d7.jpg,"A woman in a red coat and a man in a white and black coat are walking up a snowy hill with a black dog, who is interacting with an object that one of them is holding, and the scene includes two people playing on a snowy hill."
3339140382_2e49bc324a.jpg,"A three-person skydiving team is performing a stunt in the air, free-falling together through the sky while in formation above the clouds, with two of them holding hands as they parachute over white clouds."
3339263085_6db9fd0981.jpg,"A small brown dog, possibly light brown, is splashing in shallow water with its paw as it wades toward a rock outcropping, having just finished swimming and is about ready to exit the water."
3339319023_5dcc3ef81a.jpg,"A baseball player, wearing a dark blue jersey and holding a bat, swings at a baseball, while a batter in blue and white uniforms prepares to swing, and the catcher, crouching behind the hitter, holds his mitt out as ballplayers on the field play baseball."
3339558806_b4afdc8394.jpg,"A woman in a red shirt and bandanna and a girl in a blue shirt sit on a large wooden swing in front of a house, sharing a personal moment in a yard covered with fallen leaves, while a lady sits on a porch swing and a girl sits on the ground by her."
3339586622_a7676b30e1.jpg,"A woman wearing a blue and red helmet is on a purple bike, performing a trick on a ramp while riding down a steep incline."
333973142_abcd151002.jpg,"A black dog, possibly a Rottweiler, carries a very long stick in his mouth through the woods, with the stick being precariously long and described as a tree branch or small branch, while the dog is also noted to have a brown and black coat."
3339747039_1a8455c210.jpg,"A man sits on the edge of a cliff overlooking a deep valley, with a green valley and grassy area below, looking out over the hills and countryside."
3339751521_7a8768be27.jpg,"A group of four people, including a man and three women with backpacks, are sitting on a grassy hill overlooking a rocky valley, relaxing while resting on a cliff and enjoying the scenic view of a mountain range."
3339768802_8ab768558a.jpg,"Two children, one wearing a tie-dye shirt and the other in a white shirt, are climbing a rock wall."
3339916063_63b960ed46.jpg,"Two boys wearing red jerseys and one boy wearing a blue uniform play soccer, with two of them wearing hats."
3340575518_137ce2695f.jpg,"A group of people is sitting on the side of a huge grassy mountain, with the green hilly countryside surrounding them, some resting near a hill and cliff, and a few people at the bottom of the grassy hill, all gathered to sit down in the scenic landscape."
3340857141_85d97a7466.jpg,"A small white dog teases a large brown dog in the field, with the brown dog lowering his head near the smaller white dog outdoors."
3341077091_7ca0833373.jpg,"A boy is airborne on his skateboard above a set of rails in an industrial setting, performing a skateboard trick as he jumps in the air along some railway tracks, with a skateboarder doing a kickflip along the train tracks while doing a jump on the train tracks."
3341084434_db5e7d1fdc.jpg,"A downhill slalom skier, wearing blue, white, and red gear, is sliding on his side as he makes a sharp turn on a steep slope while skiing down a snowy hill."
3341477531_4e37450f35.jpg,"A shirtless man is skateboarding on a ledge, performing a trick with his arms in the air, while enjoying night skating at the skate park."
3341489212_a879e1544a.jpg,"A young girl, wearing a watermelon swimsuit, jumps out of the water in a public pool, flips her wet hair back over her head, and slings water out of her hair as she emerges from the pool."
3341782693_426bf7139b.jpg,"A young man in a gray swimsuit stands in the water amidst white waves, with water crashing behind him, as he prepares to surf, while a surfer in black shorts jumps into the ocean waves."
3341961913_9a9b362f15.jpg,"In a hockey game, a goalie dressed in a red strip is positioned to defend the goal, with a black and white uniformed player guarding the goal, as the goalie is ready for the puck."
3342271377_446ffc34c0.jpg,"A group of four people, dressed in bright and colorful costumes and masks, stand in front of a white building, posing suggestively for the camera as part of a Mardis Gras celebration."
3342272425_804316cb3d.jpg,"A person in a green feathered costume is bending down in front of a woman in a green costume who is standing in front of a topless woman with painted breasts, while people in costumes, including two individuals dressed in green and red, are walking around on the sidewalk, with two others in lavish costumes standing on the street."
3342309960_c694b2cce9.jpg,"A bare-chested skateboarder attempts a trick on a handrail while riding the rail, grinding it as he performs the maneuver."
3342487512_fd33971dea.jpg,"A snowboarder wearing protective gear is performing a jump on a pink snowboard with blue and black designs while riding on a crafted ski run, mid-air above snow."
3342822192_082f932ef2.jpg,"A hockey goalie, crouched on the ice during a game, blocks the puck while holding a white hockey stick and is on his knees looking down."
3342855466_44038a8aa3.jpg,"A bicyclist performs tricks under an overpass covered in graffiti, including a BMX rider jumping into a drainage area and a boy on a bike doing a stunt high in the air on a ramp filled with graffiti."
3343106500_27176fc544.jpg,"A basketball player for Miami U. runs while dribbling the ball, with another player attempting to block him, as the referee blows the whistle, and the guy in the white uniform has a basketball in his hand."
3343116398_59a5341f7f.jpg,A professional basketball player wearing a white uniform dribbles the ball around the opposing player during a game.
3343197133_9256848fa9.jpg,"A cyclist is performing a jumping stunt in front of a city skyline, with a person in the air on his bicycle, wearing a white helmet, as a biker gets high in the air against the skyline, creating a dynamic image of a bicycle jump with a skyline in the background."
3343311201_eeb1a39def.jpg,"A woman wearing overalls is standing at an easel, painting a picture on a small canvas, with a paintbrush held next to the easel on a lawn."
3343900764_2a4c0405f9.jpg,"In a basketball game at a stadium, a player in a red uniform attempts to score a basket near the rim, but is blocked by the opposing team, while two players from each team jump up for the ball near the hoop."
3344233740_c010378da7.jpg,"A man stands at a busy bus stop next to an open bus, with people walking down the street and past the bus in the foreground, where a blurry image of another man can be seen."
3344411431_6f4917bb2f.jpg,"A band of four men, dressed in matching black jumpsuits, sings and plays instruments in tight quarters, with a brick wall behind them."
3344526059_4a097af285.jpg,"A hockey player in a red and white uniform and a white helmet is intently looking downward during a game, positioned in the middle of the action."
3344531479_03c69750e9.jpg,"A man in an orange shirt and white shorts is airborne whilst swinging his racquet in preparation for the ball, as he plays tennis."
3344632789_af90d54746.jpg,"A man is performing an aerial skateboard trick on a ramp with several other people behind him, while a person rides a skateboard in the air above the ramp, and a skateboarder does a trick off a wooden ramp as spectators watch, with the skateboarder taking a jump and others watching nearby."
3344798356_5cc41f7939.jpg,"A young child wearing a blue hat and a snowsuit is seen on red skis, skiing across the snowy ground, with a small child in a snowsuit on red skis in the snow, and a young skier looking at the camera."
3344948183_5b89379585.jpg,"A woman wrapped in a colorful flag, wearing a blue, yellow, and red hooded jacket with a headband, is smoking a cigarette with her eyes closed, while also being covered by a blue, red, and yellow blanket and a black sweatband, and is also smoking a pipe and burning incense."
3345025842_bc2082a509.jpg,"A girl is standing on a graffitied cement slab, twisting her body to look up at the camera, with her mouth open and a yellow stick visible inside, wearing a jacket, holding a sucker in her mouth, and a bike positioned to the right."
3346040664_5b584e6133.jpg,"A boy in blue with the ball is being airborne blocked by a boy in white, as the opposing basketball players make a play with an audience nearby."
3346289227_198fced308.jpg,"A man is rollerblading down a white railing beside a red brick building, which is located next to some steps, while an in-line skater is grinding on the same rail."
3346614841_698f9aa486.jpg,"A chubby-faced young boy is wearing mirror sunglasses, a brown shirt with black swirls, and has his sunglasses on."
3346711367_5e7b29e20f.jpg,"On a sunny day, a black dog is chasing a tan and white dog, which is running through a grassy area across a low cut field, with both dogs moving across a mowed grass field."
3346918203_986dca6641.jpg,"A woman in a blue jacket rides her bicycle up a hill near the woods on a woodland path, with a backpack, while a bicyclist in blue and another person are also seen riding their bikes on trails next to the woods."
334737767_7f344eee16.jpg,"A tan and black dog is running across a large grassy field, with its mouth open, getting ready to catch something in the grass."
3347500603_13670ee6bf.jpg,"Two Asian men are walking together outdoors, carrying red bags from a store, with a white metal fence nearby."
3347666612_659e6e2207.jpg,Two Indian children with painted red faces are standing in the grass and being sprayed with water by a hose.
334768700_51c439b9ee.jpg,"A dark-haired man with a beard, wearing a red shirt, is sitting on the grass in a park, playing his guitar."
3347701468_bb0001b035.jpg,"A group of children wearing blue and yellow uniforms, who are part of a soccer team in blue jerseys, huddle together during a soccer game, with their hands touching above their heads."
3347798761_5c5260b000.jpg,"A dirt bike rider is in the air pulling off a trick, sideways in the air after coming off a dirt jump, performing an aerial stunt as he flies over a dirt hill in the woods, with a person on a dirt bike soaring through the air sideways while doing a trick over a hill."
3348191949_b0b925e5f1.jpg,"Two Asian girls, dressed in black and with long bangs covering their eyes, are standing next to each other in front of brown trees."
3348208268_6d97d951eb.jpg,"A boy in a black cap break dances on a red and black tiled floor, while a young adult dances on his hand, and a guy breakdances on a brick floor in front of the students' union, with one man watching and another balancing himself on one hand during the performance."
3348384389_73b6647017.jpg,"A brown and white dog with a pink collar is barking at a brown dog with a blue collar in the snow, while a dark brown dog is biting at a lighter brown dog, and the dog with the red collar is bearing its teeth at the dog with the blue collar, with two dogs on a white carpet, one of which is showing its fangs and has its mouth open."
3348385580_10b53391f9.jpg,"A helmeted boy, wearing a green jacket, flies through the air on a snowboard, balancing on a wall, grinding along the edge of a rail at night, and jumps above a low gate while also jumping a green railing."
3348785391_c243faf6bb.jpg,"A man in a swimsuit walks on a tightrope, while other men are also walking barefoot on a tightrope, and two students attempt to walk a tightrope on a campus quad, with one of them falling off, as young people practice walking on the high wire."
3348811097_0e09baa26f.jpg,"A boy wearing a blue hoodie and blue jeans jumps off of an open air staircase, hopping over the stair railing as he jumps from an outdoor staircase."
3349194268_0ee555c9a2.jpg,"Two Asian girls are sitting in a field of yellow flowers, huddling together, one holding a bundle of leaves, while both smile at the camera."
3349258288_5300c40430.jpg,"A skateboarder rides a skateboard up a sloped concrete surface, launches into the air, and flies through the air by the side of the road, while jumping on a wall with a mountain in the background."
3349307529_c1a516b9dc.jpg,"A skier wearing bright yellow pants and a black jacket is skiing down a snowy mountain trail, with someone else skiing down an empty mountain."
3349308309_92cff519f3.jpg,"Two young girls are riding beige camels while a third lady, wearing a purse, watches them from the front, with one of the girls having her back to the camera."
3349309109_4024a09a17.jpg,Two girls ride camels near rural structures overlooked by mountains in a desert.
3349451628_4249a21c8f.jpg,"A young boy wearing a blue visor swings a bat in the street, playing stickball next to a stone wall, with dust in the air from the dusty alley."
3349528565_0bc013b70a.jpg,"A girl is crouching on a skateboard next to a brightly colored wall, then rides on a cement ledge next to a fence, her hair flipping up as she speeds down the stairs, with her hair flying through the air as she poses on the skateboard."
3349955993_a04aea97d8.jpg,"A group of young kids watches as a group of older boys play soccer on a narrow city street, with the boys engaged in a game of soccer on their neighborhood street."
3349968447_b5d4a477b2.jpg,"A white dog is running through the snow, carrying a plastic Mountain Dew bottle in its mouth, with the bottle clearly visible on the snowy ground."
3350260112_fcb47ff6b2.jpg,"People are playing in the river that runs through the city and in the sandy park beside it, while many are also enjoying the water at the beach, with others spread out along the beach or lagoon, some sitting next to palm trees."
3350614753_5624e181b3.jpg,"People are walking in an industrial area, viewed from an ant's-eye perspective, with many individuals moving along a street near tall buildings on a busy sidewalk, where the feet of a group of pedestrians can be seen in an urban setting."
3350671534_2a5d45a961.jpg,"A man wearing a grey winter hat and purple sweatshirt is skateboarding on a skate ramp, while another man in a purple jacket is rollerblading on a skate course and performing a trick, and a guy in a purple sweater is at the top of a skateboard ramp."
3350785999_462f333c44.jpg,"A crowd of African women and children, wearing brightly colored clothes, are sitting on the ground in a market, with numerous African Americans also present, all looking at the photographer."
3350786891_6d39b234e9.jpg,"A group of dark-skinned children, including two Sub-Saharan African girls wearing purple dresses, are sitting on the ground beside a large red shipping container."
3351111378_b5d80783a1.jpg,"A young boy with red hair and wearing a red shirt is riding a black surfboard on his stomach over a beach wave, splashing as he surfs the ocean."
3351357065_a6a9b3d485.jpg,"A man, who is a mountain climber with a yellow backpack, is walking along the ridge of a snowy mountainside, while a person is cycling through the snowy mountains."
3351360323_91bb341350.jpg,Two men in white suits play guitars while surrounded by associated gear and a red curtain.
3351370405_e417e38f52.jpg,"A snowboarder, wearing red, clears the air over a snow-covered cliff while flying off the edge of a snow-covered rock, as a skier also flies over a cliff, and a person on a snowboard jumps over a cliff in the snow, all depicting the same action of snowboarding off a hill."
3351418768_596ef7fd6f.jpg,"A family, consisting of an African American woman standing behind two small African American children, is posed for a picture in the mouth of a cave, with some of their belongings visible in the background, while an African woman stands with her two children under a boulder."
3351493005_6e5030f596.jpg,"A snowboarder is airborne, jumping high while a group of people surround him and a crowd watches, with others on the slopes nearby."
3351586010_7ffaa90ea8.jpg,"A young boy is rollerblading in a cement skate park, taking a spin across a wide open space while balancing with outstretched arms as he skates over the pavement."
3351596152_bf283f03d1.jpg,"A boy, wearing a white shirt, is performing a skateboard trick on a ramp while balancing on a ledge, with a group of other boys watching in the background."
3351667632_00f586a30c.jpg,"An older black man is handing a small blue object to one man in a line of younger black men, who are standing outdoors on a desert road, while another man in the group receives a blue box from a man wearing a backwards blue cap."
3351667846_ac43118ae5.jpg,"African American men, including a man wearing a red striped shirt, are waiting in line to receive plates of food, with some receiving plates of rice from a small home restaurant through a window."
3351704877_28dea303aa.jpg,"A boy and a girl are riding on a camel in the sand on the beach, while a woman and child ride camels near the ocean, and two young girls ride a camel near water, with children riding on a camel by a body of water and two girls riding on the hump of a camel."
3352199368_b35f25793e.jpg,"A hiker, wearing black and carrying an orange backpack, stands at dusk on an almost-pristine, snowy road, with a red backpack lying in the snow, illuminated by headlights, as a traveler walks up the mountain on a snow-covered road."
3352531708_a65dd694b1.jpg,"A girl and a woman ride a camel, while two children sit on the backs of another camel near the ocean, with two people seated on a camel and another camel in the foreground, all at the beach."
3352697012_751b079bbb.jpg,"Two blonde female wrestlers with long, blonde hair are fighting in front of a crowd in an arena, suspended in the air and about to hit the floor."
3352791995_8db4979aca.jpg,"A young boy looks up into the face of a woman wearing a red coat, who is pregnant and is being embraced by the child, while the woman looks at the child in a green jacket."
3352871762_c9e88592d3.jpg,"A man and a woman, with the man wearing a green Celtics hat and the woman wearing a black sweater, hold up their arms to show identical heart tattoos on their right wrists, while the woman also waves at the camera with a cigarette in hand."
3353036763_4cbeba03b2.jpg,"Two men, one wearing a blue tunic and the other a yellow tunic, are standing on the backs of three horses as part of a parade, with a crowd watching, while the two men wave their arms in the air."
3353278454_2f3a4d0bbc.jpg,"A small dog walks with men in the city as three people wait to cross a busy street in Portland, Oregon, with one of them having a dog on a leash."
3353328134_dd9ed0edab.jpg,"A skier on red skis is performing a flip upside down between two trees in a wooded area, jumping high in front of the trees in a snowy winter landscape as they do a flip through some trees."
3353400143_8b9543f7dc.jpg,"A man in a yellow outfit rides a yellow motorcycle on a racetrack, with the motorcycle also featuring white elements as it drives down the road."
3353950389_1153d5e452.jpg,"At a crowded bar, a man wearing a black jacket and white shirt is talking to a woman while a group of people are gathered, some drinking, others talking together, and one man is smiling with his hand on his forehead."
3353962769_ba48691bc6.jpg,"A man in a blue jumpsuit is popping a wheelie on a motorcycle in a grassy field framed by rolling hills, with the action taking place on mostly barren ground."
3354063643_1d8814eb13.jpg,"A brown and white dog, which is mean-looking and has a stick in its mouth, is baring its teeth in the snow."
3354075558_3b67eaa502.jpg,"A black-striped cat, which is also a tabby, is licking its left front leg on a tile floor, while a closeup image shows the cat with a paw pinned to a cord, and another view places a striped cat on the pathway."
3354200211_35348e47d8.jpg,"A group of adults and children, dressed for cold weather, are running down a city street in a road race, with many people jogging along the street by a green fence."
3354330935_de75be9d2f.jpg,"A skier wearing blue snow pants is flying through the air near a jump while being filmed by a man with a video camera on a jib, and another man holds a camera while the skier performs a trick, with one of them standing on his hands in the snow in front of a movie camera."
3354414391_a3908bd4ff.jpg,"Two furry tri-colored dogs, one of which is the white one standing on a Frisbee, play on the grass while on their hind legs, interlocking their front legs as they interact together."
3354474353_daf9e168cf.jpg,"Two dogs are playing in the snow, with one holding something in its mouth, and the larger dog has a fish in his mouth."
3354489242_dd529ffa1f.jpg,"In a hockey game, a goalie attempts to block the puck as two teams compete, with several players moving toward the puck near the goal."
3354883962_170d19bfe4.jpg,"A white poodle with a black collar is running in the snow near a chain link fence, with its mouth open as it bounds through a fenced-in snowy area."
3355494822_61353a224d.jpg,"A lone skier, wearing a red jacket and goggles, races down a mountain through the snow, while a man in an orange jacket also skis down a hill, and another man in a red coat is skiing."
3355683198_715fb1a2ac.jpg,A teenage boy in a blue and white tie-dye t-shirt is skateboarding on a handrail outside a columned brick building.
3355756569_b430a29c2a.jpg,"A kid is riding a bike and jumps into the air, performing a trick midair beside the setting sun, with the sky as the background, while the person is doing a stunt at dusk."
3355827928_c96c0c3e88.jpg,"On a cloudy day, a man is on a BMX bike in midair, airborne."
335588286_f67ed8c9f9.jpg,"A white dog is running along a beach with a stick in its mouth, having caught it on the shore beside the ocean."
3356284586_21c6f155a5.jpg,"An Asian woman is standing in a crowd wearing red lipstick, dressed in elegant clothing that includes a white feather boa and a kimono, and is holding a fur scarf, with a traditional dress and white fur collar, while looking down."
3356369156_074750c6cc.jpg,"A blue boat with a yellow canopy floats on calm green water, situated in the middle of the lake, where it enjoys solitude."
3356494271_6103d0b556.jpg,"A tall man and a shorter woman are watching two dogs—one huge and one little—on a forest path, with the dogs and people all located in the woods."
3356642567_f1d92cb81b.jpg,"A young Asian girl with black hair wearing a white and pink sweater stands between the branches of a tree with green leaves, looking up while hugging two tree branches."
3356700488_183566145b.jpg,"A Japanese man and woman, dressed in blue and white shirts respectively, walk smiling past a green car, alongside signs written in an Asian language, on a sidewalk near automobiles."
3356748019_2251399314.jpg,"Three cyclists wearing black jerseys leap into the air while being watched by spectators, as three dirt bike racers head over a jump and three men form an arch during a BMX bike race sponsored by Coca-Cola, with three men on mountain bikes also going over a sand hill."
3356901257_83811a19eb.jpg,A brown dog is jumping up in the air to catch a ball while playing catch in the sand near a man in a green cap.
3356938707_d95ba97430.jpg,"Two men wearing glasses, one in a blue shirt and the other in a blue and black striped shirt, stand on a street surrounded by buildings, with one wearing a brown jacket and both posing for a picture, while another man in stripes and a taller man in sunglasses are also present in the scene."
3357194782_c261bb6cbf.jpg,"A man is standing at the door of a bus, looking onward, while another man is seated nearby, glancing out the window, and three passengers are on a train car, with some people riding an old bus or trolley."
3357416302_fcfcdd7b86.jpg,"A snowboarder clothed in red is in the middle of a big jump from a snowy hill, soaring through the air in midair."
3357708906_fb3a54dd78.jpg,"A group of brown dogs, including several of different sizes, are standing on a road with three people, while three women are among them, and there are five brown dogs on leashes with their owners nearby."
3357937209_cf4a9512ac.jpg,"A black sheep is standing beside four white dogs, who are also near a black llama and are looking curiously at it."
3358380484_b99b48f0c9.jpg,"A large brown and white dog is running through dead grass with his tongue sticking out, leaping through the hair while chasing a ball."
3358558292_6ab14193ed.jpg,"A group of five people, consisting of three guys and two girls, are making different excited facial expressions as they watch something together in a living room, with the room full of youths reacting emotionally to the scene."
3358621566_12bac2e9d2.jpg,"A man and a woman, dressed in kimonos, are standing inside a store, which is part of a market, where two oriental people in robes are also standing next to some shelves, engaged in conversation in the middle of a shopping area."
3358682439_be4b83544c.jpg,"Two women, one wearing jeans and the other wearing shorts, pet a baby kangaroo in a park on a grassy field."
3359089834_263e529c71.jpg,"A group of four dogs, consisting of two black and two white dogs, are playing together in a snowy field."
3359530430_249f51972c.jpg,"A group of people watch a snowboarder in mid-flight, performing a trick over a large hump, with onlookers standing in front of him on a snowy landscape, as the snowboarder, wearing a blue jacket, jumps through the air."
3359551687_68f2f0212a.jpg,"A girl in a black shirt performs a cartwheel in the street while a crowd of people, including a woman doing a backwards flip and someone in shorts somersaulting, watches from the sidewalk."
3359563671_35b67898e7.jpg,"A young man in yellow pants and a white helmet, who is a snowboarder in black and yellow, is midair while holding onto his purple snowboard, performing a ski jump."
3359587274_4a2b140b84.jpg,"A man is sking while wearing a parachute, lifting off from the ground, and gliding through the air with a parasail attached, suspended in midair over a snowy landscape, silhouetted against a sunny, blue sky with the low sun behind him."
3359636318_39267812a0.jpg,"A group of people are standing in front of stores, with several individuals walking or talking on a city street, including two people who are talking outside of a video game shop next to a mobile phone store."
3360730513_211e1a4db6.jpg,"A young dancer in a black t-shirt performs a high kick in midair during a parade, jumping among other girls who walk behind her, with onlookers surrounding her as she marches through the street."
3360823754_90967276ec.jpg,"A boy in a black t-shirt is jumping his skateboard over a railing near a path, while also sliding on a rail and riding the rails, all on his skateboard."
3360876049_9047edeab9.jpg,"Two dirt bike riders are racing on a muddy track, with two boys riding their dirt bikes in the mud, while two BMX bikers are also on a muddy course, all participating in a dirt biking activity on a bike trail."
3360930596_1e75164ce6.jpg,"A man wearing black shorts and a red and black striped shirt is jumping into the air, heading a soccer ball that is above his head."
3360994630_d4616c1b14.jpg,"A large, long-legged white bird with red eyes hovers above the water, getting ready to land."
3361210233_962d630ec5.jpg,A large brown and white fluffy dog carries a large stick in its mouth as it runs through a snow-covered field.
3361411074_83f27d2a1c.jpg,The brown and white dog is running up a grassy hill.
3361882891_6e610ffdbb.jpg,"A bicycle rider, a man in blue jeans, jumps off a ramp on his bike, taking a daring jump as his friends watch, and rides over a dirt ramp, clearing a pile of dirt and jumping over hills of dirt."
3361990489_92244a58ef.jpg,"A young girl in jeans and a striped shirt is standing on a tree branch, posing for a photo while in a tree."
3362049454_ea0c22e57b.jpg,"A brown dog is running through the grassy area, prancing on the brown grass while looking up at the sky, playing outdoors in a furry, golden-colored form."
3362189985_fbae8f860a.jpg,"A man in a burnt red shirt is carrying a black shoulder bag and walking down a city street, with gray hair, while looking to the left as he moves through the urban environment."
3362592729_893e26b806.jpg,"Two women in black outfits, barefoot, are practicing synchronized throwing of rifles into the air, while simultaneously looking up as if in mid-action."
3362805914_72f60ee8cb.jpg,"A young girl does a back bend in tall grass, performing a back hand spring on a grassy field."
3362871440_6c0f27c480.jpg,"A black dog rears out of a pond, carrying a large stick in its mouth, having fetched it from the water."
3363750526_efcedc47a9.jpg,The large black and white dog is running on the wet sand.
3363836972_c87b58c948.jpg,"A soccer player in a red, white, and blue sport uniform prepares to kick the ball, which he then kicks into an unmanned goal, with the soccer ball visible above ground in front of him and a view of the ball being kicked into the goal net."
3364026240_645d533fda.jpg,"A lone skier, dressed in a blue outfit and carrying a red pack, is skiing down a snowy mountain on one ski, while a man and a mountain skier also head down the mountain, and a snowboarder is seen on a wide plain of snow."
3364151356_eecd07a23e.jpg,A large brown dog runs happily through the dirty muddy grass along a dirt track beside a green fence.
3364160101_c5e6c52b25.jpg,"A game of hockey is being played, with a man wearing a sports uniform running down the field as another follows, while a player in purple, white, and black attempts to make a play near the end of the field, and number fifteen runs with the lacrosse ball, as two lacrosse players are running on the sports field."
3364258732_9942c557e5.jpg,"An Asian man in a black tracksuit is watching students doing exercises on a basketball court, while men are training for ballet dancing in a gym, people are dancing in front of an instructor, and several others are participating in an athletics class."
336460583_6c8ccb7188.jpg,"A little brown dog is running through a grassy field littered with dry leaves, with a dirt road in the background."
3364715316_df8c20bac1.jpg,Two women in bikinis are playing a racquet game on the beach.
3364796213_b8948913b5.jpg,"A crowd of Asian people ride bicycles, carry black flags, and hold up banners in a parade through the streets, with others gathered along the road."
3364797223_1f0b2f98ed.jpg,A group of young Asian men and women are standing around holding black flags with Chinese writing on them.
3364861247_d590fa170d.jpg,"A group of girls and guys hang out, with one making a sad face, while a woman in a pink sweater looks pensive next to a crowd of laughing women, including one who is serious, another who is frowning, and another who is smiling, as a young girl gazes at something in the distance while those around her talk."
3365198533_539073002b.jpg,"Three dogs wrestle for a toy in a yard near a boat, with a little dog watching, and several dogs are playing in the grass outside."
3365348059_9773165302.jpg,"A blond woman in a black shirt kisses the cheek of a muscular man wearing an orange t-shirt, who is also described as having brown hair, while another version mentions a man in a red shirt and a man with brown hair, indicating that the man in the orange t-shirt is likely the same as the brown-haired man in the other descriptions."
336551609_1385ab139e.jpg,"A lone hiker treks through deep snow near rocky peaks, while a mountain climber is seen on a snowy plain near a mountaintop, with a person traveling down a snowy path into the mountains, and in the distance, a climber appears as a black figure against the white snow, with snow-covered mountains visible behind them."
336551615_a01418bc53.jpg,"People with equipment are hiking up a snowy mountain, with two hikers carrying backpacks crossing a snow field, while two mountaineers walk across a snowcapped mountain."
3365602213_dd3287a633.jpg,"A young girl and boy are crossing a rope bridge while other children, including a little girl climbing a ropes apparatus and a young girl climbing a rope ladder, are also engaging in activities on a rope course and jungle gym."
3365783912_e12c3510d8.jpg,"Two older men in business attire walk down a busy city street, with text graffiti written in chalk visible on the sidewalk."
3366105287_49a4bf71c6.jpg,A boy wearing a purple shirt is riding a skateboard down a wooden ramp beside a white building.
3366571152_20afb88ac1.jpg,"A man and woman sit in a brightly lit stage set that is part of a nighttime street scene featuring a tiny restaurant with meat hanging in display, where people are sitting in a well-lit restaurant."
3366904106_e996320d20.jpg,"A young man in an orange shirt grinds a skateboard ramp, maneuvering the board at the top while a lone skateboarder wearing an orange shirt jumps on the ramp, all captured as seen through a chain link fence."
3367034082_31658a89bb.jpg,"In a group of people hanging out, a girl smiles at another girl, who is wearing a pink outfit and giving her a hug, while a young teenage girl in a red sweatshirt talks to another teenager, and a girl wearing a hat and holding her bike chats with her friend, all of them interacting on a busy street in Asia."
3367053761_8ec5834bf3.jpg,"A girl with a bun is sitting at a desk in a library, joining a group of people seated in a line of desks by the windows, with two people specifically sitting at desks by the windows."
3367758711_a8c09607ac.jpg,Two women with their heads covered are crossing the road in front of two buses.
3367851138_757d6bd2ef.jpg,"A boat is pulled up to the dock where a man is pulling something out of the water, while a red tugboat is about to dock at the port, and a man is standing on the dock beside a building and a tugboat that is parked at the pier with a house on deck."
3368207495_1e2dbd6d3f.jpg,"A dog leaps in the air while chasing a tennis ball, and another dog is also running in a field to catch the same ball."
3368569524_a9df2fc312.jpg,"In a basketball game, a girl in red challenges the player in white for the ball as another girl aggressively defends, while a girl attempting a shot is challenged by the opposing player who makes a hook shot over the defender, all taking place in front of a crowd."
3368671163_0171259581.jpg,"A beige dog runs behind a white dog that is carrying a yellow toy, while another dog chases them, with a rubber chicken in its mouth, in a park."
3368819708_0bfa0808f8.jpg,"A snowboarder dressed in yellow is doing a trick while jumping off a jump, with a viewer from a helicopter watching them below."
3368865171_597d51cdd5.jpg,"A small girl in a plaid shirt is riding a unicycle while a crowd watches, and a person in a checked shirt is also riding a unicycle during a parade."
3369258147_03db257f0f.jpg,"A man wearing a hat is slouching on a brown couch in a busy public area, where people are sitting and walking around him."
3369354061_2bab79f91f.jpg,"A blonde little girl in a bright green dress with blue dots is walking on the pavement, holding a box or lunchbox, and running down a summer street without shoes."
3370085095_6abbb67c1d.jpg,"A man with a white beard, a partially bald man, and a woman with short hair are posing for a picture together."
3370308329_7f2de5bb58.jpg,"Four kids, dressed in winter gear, climb up a snowy hillside, with one of them struggling as they navigate the snow-covered terrain."
3371266735_43150bce52.jpg,"Four spectators watch as three men Nordic ski race down a hill, with two of the skiers competing while the third comes over the hill, and others watch from behind."
